date,close,daily_return,sentiment,ticker
2026-01-16,437.5,-0.24397473607405962,0.5109666666666667,TSLA
2026-01-20,419.25,-4.171428571428571,0.027739999999999997,TSLA
2026-01-21,431.44,2.9075730471079364,0.66609,TSLA
2026-01-22,449.36,4.153532356758771,0.33905,TSLA
2026-01-23,449.06,-0.06676161652128254,0.3799181818181818,TSLA
2026-01-26,435.2,-3.0864472453569713,0.5785428571428571,TSLA
2026-01-27,430.9,-0.988051470588236,0.5053,TSLA
2026-01-28,431.46,0.12996054769087717,0.6568384615384615,TSLA
2026-01-29,416.56,-3.453390812589807,0.6905428571428571,TSLA
2026-01-30,430.41,3.3248511618974463,0.24264999999999998,TSLA
2026-02-02,421.81,-1.99809483980391,0.5588333333333333,TSLA
2026-02-03,421.96,0.03556103458903781,0.764875,TSLA
2026-02-04,406.01,-3.7799791449426468,0.41095,TSLA
2026-02-05,397.21,-2.167434299647797,0.5549636363636363,TSLA
2026-02-06,411.11,3.4994083734045,0.622325,TSLA
2026-02-09,417.32,1.5105446230935682,0.7445666666666666,TSLA
2026-02-10,425.21,1.8906354835617645,0.17,TSLA
2026-02-11,428.27,0.7196444109969224,0.8568333333333333,TSLA
2026-02-12,417.07,-2.615172671445576,0.52405,TSLA
2026-02-13,417.44,0.0887141247272627,0.14041666666666666,TSLA
2026-02-17,410.63,-1.6313721732464592,0.17972500000000002,TSLA
2026-02-18,411.32,0.16803448359836715,0.7183,TSLA
2026-02-19,411.71,0.09481668773703156,0.7355333333333333,TSLA
2026-02-20,411.82,0.02671783536956074,0.59636,TSLA
2026-02-23,399.83,-2.9114661745422765,0.7515000000000001,TSLA
2026-02-24,409.38,2.3885151189255494,-0.12951250000000003,TSLA
