date,close,daily_return,sentiment,ticker
2025-10-29,207.04,2.989603541759922,0.5215851851851853,NVDA
2025-10-30,202.89,-2.0044435857805243,0.42779999999999996,NVDA
2025-10-31,202.49,-0.1971511656562508,0.51949375,NVDA
2025-11-03,206.88,2.1680082967060033,0.6151782608695653,NVDA
2025-11-04,198.69,-3.958816705336421,0.5216260869565218,NVDA
2025-11-05,195.21,-1.7514721425335944,0.5685458333333333,NVDA
2025-11-06,188.08,-3.652476819835049,0.4742846153846154,NVDA
2025-11-07,188.15,0.03721820501914053,0.30238461538461536,NVDA
2025-11-10,199.05,5.793250066436362,0.4965681818181818,NVDA
2025-11-11,193.16,-2.9590555136900343,0.46368,NVDA
2025-11-12,193.8,0.3313315386208382,0.5364899999999999,NVDA
2025-11-13,186.86,-3.58101135190918,0.23463636363636364,NVDA
2025-11-14,190.17,1.7713796425131045,0.53874375,NVDA
2025-11-17,186.6,-1.8772677078403466,0.4381162162162162,NVDA
2025-11-18,181.36,-2.808145766345116,0.4231555555555555,NVDA
2025-11-19,186.52,2.845169827966476,0.4199096774193548,NVDA
2025-11-20,180.64,-3.1524769461720004,0.4524944444444444,NVDA
2025-11-21,178.88,-0.9743135518157642,0.1595238095238095,NVDA
2025-11-24,182.55,2.051654740608244,0.43915135135135136,NVDA
2025-11-25,177.82,-2.5910709394686537,0.40884117647058826,NVDA
2025-11-26,180.26,1.3721741086492045,0.49543529411764703,NVDA
2025-11-28,177.0,-1.8084988350160813,0.5466875,NVDA
2025-12-01,179.92,1.6497175141242826,0.47788181818181824,NVDA
2025-12-02,181.46,0.8559359715429204,0.49166499999999996,NVDA
2025-12-03,179.59,-1.030530144384445,0.4267190476190476,NVDA
2025-12-04,183.38,2.110362492343665,0.46992941176470593,NVDA
2025-12-05,182.41,-0.5289562656778268,0.5177352941176471,NVDA
2025-12-08,185.55,1.721396853242707,0.46863333333333335,NVDA
2025-12-09,184.97,-0.31258420910806883,0.49351500000000004,NVDA
2025-12-10,183.78,-0.6433475698761959,0.46138181818181817,NVDA
2025-12-11,180.93,-1.5507672216780954,0.4056,NVDA
2025-12-12,175.02,-3.2664566406897633,0.5545384615384615,NVDA
2025-12-15,176.29,0.7256313564163897,0.39489411764705884,NVDA
2025-12-16,177.72,0.8111634239037935,0.4108722222222222,NVDA
2025-12-17,170.94,-3.8149898717083075,0.35022916666666665,NVDA
2025-12-18,174.14,1.8720018720018716,0.6130454545454546,NVDA
2025-12-19,180.99,3.933616630297476,0.4655,NVDA
2025-12-22,183.69,1.4917951268025753,0.6547105263157895,NVDA
2025-12-23,189.21,3.005062877674347,0.6519590909090909,NVDA
2025-12-24,188.61,-0.31710797526557366,0.6754100000000001,NVDA
2025-12-26,190.53,1.0179735963098402,0.70556,NVDA
2025-12-29,188.22,-1.2124074948826946,0.6907142857142857,NVDA
2025-12-30,187.54,-0.3612793539475079,0.5482272727272727,NVDA
2025-12-31,186.5,-0.5545483630158832,0.6525583333333334,NVDA
2026-01-02,188.85,1.2600536193029477,0.5973928571428572,NVDA
2026-01-05,188.12,-0.3865501720942466,0.7541666666666668,NVDA
2026-01-06,187.24,-0.4677865192430297,0.5773695652173914,NVDA
2026-01-07,189.11,0.9987182226020019,0.6476791666666667,NVDA
2026-01-08,185.04,-2.1521865580878985,0.5286125,NVDA
2026-01-09,184.86,-0.09727626459142824,0.7249199999999999,NVDA
2026-01-12,184.94,0.04327599264306592,0.7335714285714285,NVDA
2026-01-13,185.81,0.4704228398399568,0.650475,NVDA
2026-01-14,183.14,-1.4369517248802643,0.4557380952380952,NVDA
2026-01-15,187.05,2.134978704816004,0.7338578947368422,NVDA
2026-01-16,186.23,-0.4383854584335878,0.7911190476190477,NVDA
2026-01-20,178.07,-4.381678569510816,0.40493809523809526,NVDA
2026-01-21,183.32,2.9482787667771015,0.6875526315789474,NVDA
2026-01-22,184.84,0.8291512109971588,0.5110222222222222,NVDA
2026-01-23,187.67,1.5310538844405919,0.35535,NVDA
2026-01-26,186.47,-0.6394202589651954,0.6997076923076923,NVDA
2026-01-27,188.52,1.0993725532257193,0.6747272727272727,NVDA
2026-01-28,191.52,1.591343093570985,0.68563125,NVDA
2026-01-29,192.51,0.5169172932330657,0.5218857142857143,NVDA
2026-01-30,191.13,-0.7168458781361964,0.5684133333333333,NVDA
2026-02-02,185.61,-2.8880866425992635,0.6525772727272727,NVDA
2026-02-03,180.34,-2.8392866763644276,0.6571428571428571,NVDA
2026-02-04,174.19,-3.410225130309419,0.618605,NVDA
2026-02-05,171.88,-1.3261381250358806,0.33549999999999996,NVDA
2026-02-06,185.41,7.871771003025363,0.6582416666666667,NVDA
2026-02-09,190.04,2.4971684375168612,0.2685578947368421,NVDA
2026-02-10,188.54,-0.7893075142075379,0.5947142857142858,NVDA
2026-02-11,190.05,0.8008910576005279,0.62491875,NVDA
2026-02-12,186.94,-1.6364114706656219,0.5636608695652174,NVDA
2026-02-13,182.81,-2.209265004814376,0.7273777777777778,NVDA
2026-02-17,184.97,1.1815546195503401,0.6088266666666667,NVDA
2026-02-18,187.98,1.6272909120397916,0.647325,NVDA
2026-02-19,187.9,-0.04255771890625537,0.7227699999999999,NVDA
2026-02-20,189.82,1.0218201170835384,0.7318,NVDA
2026-02-23,191.55,0.9113897376461955,0.48353888888888885,NVDA
2026-02-24,192.85,0.6786739754633064,0.6887588235294118,NVDA
